team_id,competition_id,season_id,poss_n_frames,poss_lane_blocked_n,poss_lane_min_opp_dist,poss_n_players_visible,poss_pass_length,poss_press_mean_opp_dist,poss_press_min_opp_dist,poss_support_mean_dist,poss_support_n_close10,def_n_frames,def_compact_area,def_depth,def_mean_dist_to_ball,def_n_players,def_n_players_visible,def_nearest_to_ball,def_width,team_name
129,7,235,1238.0,0.6327160493827161,3.016573240525282,16.79967689822294,19.335034709178313,20.961817816274944,4.900254551475414,23.11527467686151,1.059773828756058,2246.0,712.115990160116,26.349800465319525,22.21798842322818,9.021371326803205,17.478628673196795,6.191123040053804,42.20711800284762,AS Monaco
145,7,235,3054.0,0.42782152230971127,4.010138873046096,17.87459070072037,18.22098799456521,22.344659610250694,6.1006294831369345,24.46227328531096,0.9099541584806811,4805.0,725.5187574023587,28.76328202667914,22.207394556837695,9.503225806451614,18.585639958376692,6.452090735237201,40.32945882931588,Angers
167,7,235,2883.0,0.4922879177377892,3.408995365245384,16.2670828997572,19.977096944534633,20.820507579318722,5.84312049578611,22.918578531234186,1.0561914672216441,4207.0,593.6566430707019,25.217621283709487,20.893783151754352,8.940337532683623,17.282624197765628,6.263796072123329,38.85010743601942,Auxerre
152,7,235,2885.0,0.43541944074567246,4.099530527294483,17.197573656845755,18.630148802094805,21.977087461895014,6.358265306868166,23.53695510400148,1.0533795493934142,3775.0,659.7689967606128,28.618597441206397,20.853620856365254,8.744900662251656,17.255364238410596,6.099224546779824,37.683021836978604,Clermont Foot
168,7,235,1414.0,0.4230769230769231,3.5154344412658713,17.216407355021218,18.390145917621048,21.865227024655702,5.861050857466809,24.303038914434314,0.9851485148514851,2233.0,686.4826174656635,27.959299753370036,22.094438451647843,8.670398566950292,17.57680250783699,6.582298421470913,41.98879975107262,Lens
143,7,235,3336.0,0.3978494623655914,3.8218410579938293,16.854916067146284,17.59516481146058,20.956020895835625,6.102162491003168,23.10868057259635,0.9301558752997602,3295.0,645.440346133725,27.050403550731723,20.127913707166975,8.625986642380084,16.76691957511381,5.527442194567206,36.48574743043055,Lille
165,7,235,1677.0,0.3955056179775281,3.7386621048599564,16.780560524746573,17.765282419256728,20.71970842060008,5.9523212171576425,23.547951489301557,1.0268336314847943,1837.0,669.0278586160329,27.08998671131006,20.498220766731883,9.377245508982035,17.739248775176918,5.6686787229937385,41.34641161681361,Lorient
137,7,235,3127.0,0.4551451187335092,3.7385929639825344,17.859609849696195,18.77890688031668,21.488011111760052,5.636774359549282,23.22287584282072,1.1384713783178766,4598.0,713.7219356098298,27.971810236039783,21.516181538718307,9.410178338408004,18.24793388429752,5.8675802488874,39.82351295877801,Lyon
139,7,235,2576.0,0.4344391785150079,3.799800278003917,17.427018633540374,17.76015699750548,21.33688319327583,5.558089371467971,23.302265977240207,1.1960403726708075,3974.0,652.0242491663124,28.618439494328655,21.338690470208807,9.429650138434432,18.037242073477604,6.2310631184957606,37.729092532386574,Montpellier
144,7,235,2792.0,0.350210970464135,4.052478413457496,17.293696275071632,18.819966603873507,21.89886239015282,5.760378196881224,23.687504295259913,1.0333094555873925,4466.0,709.004358136563,30.185016525737705,20.842818968452203,9.096954769368562,17.665920286609943,6.063804892461676,38.38168021564512,Nantes
